时间,31.2电压Va,31.2电压V1,31.2电压V2,31.2亮温1,31.2亮温2,31.2亮温3,23.8电压Va,23.8电压V1,23.8电压V2,23.8亮温1,23.8亮温2,23.8亮温3,31.65pt100电压,23.8pt100电压,31.2pt100温度,23.8pt100温度,31.2模块温度,23.8模块温度,降雨,机箱温度,水汽,水汽(湿迟延),液水,温度,湿度,压强,黑体温度,红外,红外处温度,方位,俯仰 
2018-11-03 00:09:07.000,13872,22161,25339,36.4980,36.4200,36.4200,13618,19106,21992,45.6778,46.0741,46.0741,25330.0000,13622.0000,131.2276,-62.9581,30.9000,1287.4000,13879.000000,1288.600000,27.540808,25.571568,0.363309,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:07.500,13872,22161,25339,36.4980,36.4200,36.4200,13618,19106,21992,45.6778,46.0741,46.0741,25330.0000,13622.0000,131.2276,-62.9581,30.9000,1287.4000,13879.000000,1288.600000,27.540808,25.571568,0.363309,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:08.000,13874,22166,25331,36.6857,36.6072,36.6072,13620,19099,21991,45.6692,46.0654,46.0654,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,23.000000,1288.600000,27.404687,25.435960,0.367764,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:08.500,13874,22166,25331,36.6857,36.6072,36.6072,13620,19099,21991,45.6692,46.0654,46.0654,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,23.000000,1288.600000,27.404687,25.435960,0.367764,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:09.000,13874,22165,25327,36.6791,36.6006,36.6006,13618,19099,21996,45.6006,45.9963,45.9963,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.330219,25.358638,0.368023,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:09.500,13874,22165,25327,36.6791,36.6006,36.6006,13618,19099,21996,45.6006,45.9963,45.9963,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.330219,25.358638,0.368023,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:10.000,13874,22170,25338,36.6986,36.6201,36.6201,13618,19108,21999,45.6016,45.9973,45.9973,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:10.500,13874,22170,25338,36.6986,36.6201,36.6201,13618,19108,21999,45.6016,45.9973,45.9973,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:11.000,13874,22170,25338,36.6986,36.6201,36.6201,13618,19108,21999,45.6016,45.9973,45.9973,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:11.500,13874,22170,25338,36.6986,36.6201,36.6201,13618,19108,21999,45.6016,45.9973,45.9973,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:13.000,13874,22170,25338,36.6986,36.6201,36.6201,13618,19108,21999,45.6016,45.9973,45.9973,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:13.500,13874,22170,25338,36.6986,36.6201,36.6201,13618,19108,21999,45.6016,45.9973,45.9973,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,16.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:13.000,13879,22170,25338,36.6986,36.6201,36.6201,13621,19108,21999,45.6016,45.9973,45.9973,25336.0000,-477.0000,131.3271,-296.8003,30.9000,1287.4000,13882.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:13.500,13879,22170,25338,36.6986,36.6201,36.6201,13621,19108,21999,45.6016,45.9973,45.9973,25336.0000,-477.0000,131.3271,-296.8003,30.9000,1287.4000,13882.000000,1288.600000,27.318243,25.346800,0.368476,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:14.000,13885,22171,25335,37.1406,37.0611,37.0611,13625,19110,21992,45.9096,46.3080,46.3080,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,21.000000,1288.600000,27.375333,25.418835,0.376989,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:14.500,13885,22171,25335,37.1406,37.0611,37.0611,13625,19110,21992,45.9096,46.3080,46.3080,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,21.000000,1288.600000,27.375333,25.418835,0.376989,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:15.000,13885,22159,25337,37.1324,37.0530,37.0530,13626,19108,22003,45.9800,46.3790,46.3790,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,19.000000,1288.600000,27.461961,25.508379,0.376373,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:15.500,13885,22159,25337,37.1324,37.0530,37.0530,13626,19108,22003,45.9800,46.3790,46.3790,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,19.000000,1288.600000,27.461961,25.508379,0.376373,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:17.000,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,18.000000,1288.600000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:17.500,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,18.000000,1288.600000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:18.000,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,18.000000,1288.600000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:18.500,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,18.000000,1288.600000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:19.000,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,18.000000,1288.600000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:19.500,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,30.9000,1287.4000,18.000000,1288.600000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,12.900000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:19.000,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:19.500,13889,22161,25335,37.2731,37.1933,37.1933,13625,19102,21991,45.9178,46.3162,46.3162,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.295386,25.339905,0.380051,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:20.000,13902,22164,25337,37.7840,37.7032,37.7032,13633,19101,22002,46.3255,46.7275,46.7275,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,20.000000,-2386.200000,27.420354,25.484746,0.389618,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:20.500,13902,22164,25337,37.7840,37.7032,37.7032,13633,19101,22002,46.3255,46.7275,46.7275,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,20.000000,-2386.200000,27.420354,25.484746,0.389618,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:21.000,13908,22169,25327,37.9670,37.8858,37.8858,13634,19106,21997,46.3685,46.7708,46.7708,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,19.000000,-2386.200000,27.346112,25.413299,0.393666,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:21.500,13908,22169,25327,37.9670,37.8858,37.8858,13634,19106,21997,46.3685,46.7708,46.7708,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,19.000000,-2386.200000,27.346112,25.413299,0.393666,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:22.000,13911,22160,25338,38.1126,38.0311,38.0311,13635,19103,21993,46.4295,46.8323,46.8323,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.317924,25.388501,0.396730,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:22.500,13911,22160,25338,38.1126,38.0311,38.0311,13635,19103,21993,46.4295,46.8323,46.8323,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.317924,25.388501,0.396730,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:23.000,13917,22166,25341,38.3907,38.3085,38.3085,13637,19103,21993,46.5437,46.9476,46.9476,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.261340,25.338326,0.402595,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:23.500,13917,22166,25341,38.3907,38.3085,38.3085,13637,19103,21993,46.5437,46.9476,46.9476,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.261340,25.338326,0.402595,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:24.000,13917,22166,25341,38.3907,38.3085,38.3085,13637,19103,21993,46.5437,46.9476,46.9476,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.261340,25.338326,0.402595,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:24.500,13917,22166,25341,38.3907,38.3085,38.3085,13637,19103,21993,46.5437,46.9476,46.9476,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,18.000000,-2386.200000,27.261340,25.338326,0.402595,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:25.000,13930,22166,25340,38.8779,38.7948,38.7948,13649,19109,21999,47.0935,47.5021,47.5021,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,21.000000,-2386.200000,27.565520,25.669325,0.410837,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:25.500,13930,22166,25340,38.8779,38.7948,38.7948,13649,19109,21999,47.0935,47.5021,47.5021,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,21.000000,-2386.200000,27.565520,25.669325,0.410837,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:26.000,13936,22179,25343,39.0742,38.9906,38.9906,13646,19121,22005,46.9586,47.3661,47.3661,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,25.000000,-2386.200000,27.276280,25.375079,0.416254,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:26.500,13936,22179,25343,39.0742,38.9906,38.9906,13646,19121,22005,46.9586,47.3661,47.3661,0.0000,0.0000,-288.8889,-288.8889,-649.8000,-3264.1000,25.000000,-2386.200000,27.276280,25.375079,0.416254,19.987788,45.649581,1023.400000,18.600000,0.000000,0.000000,359.9,90.0
2018-11-03 00:09:27.000,13936,22157,25332,39.1112,39.0275,39.0275,13647,19108,21999,47.0192,47.4272,47.4272,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.321153,25.422837,0.416772,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:27.500,13936,22157,25332,39.1112,39.0275,39.0275,13647,19108,21999,47.0192,47.4272,47.4272,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.321153,25.422837,0.416772,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:28.000,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:28.500,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:30.000,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:30.500,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:31.000,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:31.500,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:31.000,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:31.500,13937,22172,25338,39.1210,39.0373,39.0373,13647,19104,21995,47.0321,47.4402,47.4402,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,21.000000,26.000000,27.329394,25.431703,0.416927,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:32.000,13947,22158,25334,39.5207,39.4362,39.4362,13651,19101,21993,47.2268,47.6365,47.6365,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,19.000000,26.000000,27.282280,25.395424,0.425219,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:32.500,13947,22158,25334,39.5207,39.4362,39.4362,13651,19101,21993,47.2268,47.6365,47.6365,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,19.000000,26.000000,27.282280,25.395424,0.425219,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:33.000,13949,22157,25323,39.5948,39.5101,39.5101,13651,19104,21996,47.2680,47.6781,47.6781,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.279444,25.394836,0.426728,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:33.500,13949,22157,25323,39.5948,39.5101,39.5101,13651,19104,21996,47.2680,47.6781,47.6781,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,20.000000,26.000000,27.279444,25.394836,0.426728,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:34.000,13947,22160,25333,39.5049,39.4204,39.4204,13652,19108,21993,47.3093,47.7198,47.7198,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.388436,25.505225,0.424367,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:34.500,13947,22160,25333,39.5049,39.4204,39.4204,13652,19108,21993,47.3093,47.7198,47.7198,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.388436,25.505225,0.424367,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:35.000,13954,22170,25341,39.7772,39.6921,39.6921,13658,19116,22001,47.5837,47.9966,47.9966,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.520234,25.651004,0.429203,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:35.500,13954,22170,25341,39.7772,39.6921,39.6921,13658,19116,22001,47.5837,47.9966,47.9966,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.520234,25.651004,0.429203,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:37.000,13954,22170,25341,39.7772,39.6921,39.6921,13658,19116,22001,47.5837,47.9966,47.9966,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.520234,25.651004,0.429203,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:37.500,13954,22170,25341,39.7772,39.6921,39.6921,13658,19116,22001,47.5837,47.9966,47.9966,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.520234,25.651004,0.429203,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:37.000,13954,22170,25341,39.7772,39.6921,39.6921,13658,19116,22001,47.5837,47.9966,47.9966,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.520234,25.651004,0.429203,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:37.500,13954,22170,25341,39.7772,39.6921,39.6921,13658,19116,22001,47.5837,47.9966,47.9966,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,22.000000,26.000000,27.520234,25.651004,0.429203,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:38.000,13960,22163,25334,40.0152,39.9296,39.9296,13655,19109,21989,47.3970,47.8083,47.8083,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.141947,25.265404,0.435902,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:38.500,13960,22163,25334,40.0152,39.9296,39.9296,13655,19109,21989,47.3970,47.8083,47.8083,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,27.141947,25.265404,0.435902,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:39.000,13964,22168,25338,40.1697,40.0838,40.0838,13656,19105,21999,47.4424,47.8540,47.8540,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,19.000000,26.000000,27.088859,25.215194,0.439289,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:39.500,13964,22168,25338,40.1697,40.0838,40.0838,13656,19105,21999,47.4424,47.8540,47.8540,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,19.000000,26.000000,27.088859,25.215194,0.439289,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:40.000,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:40.500,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:42.000,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:42.500,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:43.000,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:43.500,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:43.000,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:43.500,13966,22169,25333,40.2176,40.1315,40.1315,13657,19113,22000,47.4843,47.8963,47.8963,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,18.000000,26.000000,27.104719,25.233207,0.440177,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:44.000,13969,22170,25335,40.3259,40.2396,40.2396,13656,19109,21994,47.4369,47.8485,47.8485,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,16.000000,26.000000,26.975819,25.102757,0.443007,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:44.500,13969,22170,25335,40.3259,40.2396,40.2396,13656,19109,21994,47.4369,47.8485,47.8485,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,16.000000,26.000000,26.975819,25.102757,0.443007,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:45.000,13973,22160,25336,40.4875,40.4009,40.4009,13658,19103,21991,47.5309,47.9433,47.9433,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,26.974070,25.106118,0.446285,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:45.500,13973,22160,25336,40.4875,40.4009,40.4009,13658,19103,21991,47.5309,47.9433,47.9433,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,17.000000,26.000000,26.974070,25.106118,0.446285,19.987788,45.649581,1023.400000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:46.000,13971,22158,25328,40.4093,40.3228,40.3228,13659,19105,21985,47.5566,47.9693,47.9693,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,27.057347,25.190138,0.444289,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:46.500,13971,22158,25328,40.4093,40.3228,40.3228,13659,19105,21985,47.5566,47.9693,47.9693,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,27.057347,25.190138,0.444289,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:47.000,13971,22162,25331,40.4205,40.3340,40.3340,13656,19101,21983,47.4053,47.8166,47.8166,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,26.874547,24.998906,0.445422,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:47.500,13971,22162,25331,40.4205,40.3340,40.3340,13656,19101,21983,47.4053,47.8166,47.8166,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,26.874547,24.998906,0.445422,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:48.000,13972,22159,25336,40.4677,40.3812,40.3812,13659,19105,21996,47.5383,47.9508,47.9508,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,26.996164,25.126741,0.445774,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:48.500,13972,22159,25336,40.4677,40.3812,40.3812,13659,19105,21996,47.5383,47.9508,47.9508,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,26.996164,25.126741,0.445774,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
2018-11-03 00:09:49.000,13972,22159,25336,40.4677,40.3812,40.3812,13659,19105,21996,47.5383,47.9508,47.9508,0.0000,0.0000,-288.8889,-288.8889,45.0000,45.0000,15.000000,26.000000,26.996164,25.126741,0.445774,19.987788,45.649581,1023.300000,18.600000,-5.694550,0.000000,359.9,90.0
